frame,tid,cx,cy,yaw,hit,speed,moving,score,length
90,7,40.133849,-9.213009,-0.840775,1,0.037232,0,24.000000,1.281111
90,34,24.568409,-26.520671,0.341459,1,1.443775,0,3.000000,0.613611
90,37,12.382947,34.386008,-2.323833,1,0.339613,0,2.000000,0.121695
90,39,19.365918,7.793084,-1.920242,1,14.142538,1,167.000000,3.693195
90,41,24.136988,-29.657540,-1.570796,0,1.285492,0,1.000000,0.238470
90,22,10.704713,27.752187,-1.570796,0,0.005921,0,1.000000,0.492380
91,2,14.777981,30.460393,-3.867133,1,0.051034,0,4.000000,0.547672
91,3,30.988561,-28.443039,-3.273439,1,0.277154,0,2.000000,1.904692
91,7,40.156949,-9.194636,-0.987730,1,0.065720,0,17.000000,1.304024
91,34,24.569571,-26.520841,0.467706,1,1.283546,0,2.000000,0.580738
91,39,17.870471,7.598574,-1.949418,1,14.228653,1,97.000000,3.441303
91,41,23.946123,-29.323423,-1.570796,1,1.688871,0,1.000000,0.238470
91,37,12.374328,34.418858,-2.323833,0,0.339613,0,2.000000,0.121695
91,22,10.704974,27.752718,-1.570796,0,0.005921,0,1.000000,0.492380
92,2,14.796598,30.508856,-4.346806,1,0.014500,0,2.000000,0.560402
92,3,30.975376,-28.314006,-3.141593,1,0.386768,0,1.000000,1.904692
92,7,40.182859,-9.177519,-0.961052,1,0.092680,0,19.000000,1.380394
92,34,24.502046,-26.526570,-5.925157,1,1.124493,0,2.000000,0.119368
92,37,12.378886,34.382984,-1.945185,1,0.268946,0,2.000000,0.111675
92,39,16.622084,7.375521,-1.564534,1,14.086694,1,12.000000,0.812563
92,42,27.296490,-27.794380,-1.570796,1,0.000000,0,1.000000,0.000000
92,22,10.705236,27.753250,-1.570796,0,0.005921,0,1.000000,0.492380
93,2,14.848409,30.360824,-4.195769,1,0.170261,0,3.000000,1.765604
93,7,40.186796,-9.169790,-0.881130,1,0.091329,0,20.000000,1.427485
93,22,10.812146,27.577494,-1.570796,1,0.175824,0,1.000000,0.492380
93,34,24.171874,-27.762636,-6.283185,1,1.333861,0,1.000000,0.119368
93,37,12.385859,34.367553,-1.892660,1,0.224845,0,2.000000,0.111812
93,3,30.964164,-28.276990,-3.141593,0,0.386768,0,1.000000,1.904692
93,42,27.296490,-27.794380,-1.570796,0,0.000000,0,1.000000,0.000000
94,2,14.815651,30.352620,-3.527814,1,0.149923,0,4.000000,1.161304
94,3,30.960382,-28.162938,-3.141593,1,0.466183,0,1.000000,1.904692
94,7,40.197488,-9.155470,-0.925410,1,0.100799,0,14.000000,1.220160
94,22,10.837636,27.516132,-1.570796,1,0.217196,0,1.000000,0.492380
94,34,24.261668,-27.271749,-5.880982,1,1.933657,0,3.000000,0.707324
94,37,12.394728,34.364838,-2.134028,1,0.197100,0,2.000000,0.114544
94,42,27.277487,-27.220315,-7.733307,1,0.763026,0,2.000000,1.874540
95,2,14.803705,30.312592,-3.858458,1,0.176421,0,3.000000,0.558640
95,3,31.002194,-28.339401,-2.966920,1,0.219683,0,3.000000,1.913624
95,7,40.203125,-9.142439,-0.851152,1,0.104408,0,18.000000,1.194012
95,42,27.239956,-26.611342,-1.570796,1,1.893551,0,1.000000,1.874540
95,34,24.271857,-27.078652,-5.880982,0,1.933657,0,3.000000,0.707324
95,37,12.390383,34.384063,-2.134028,0,0.197100,0,2.000000,0.114544
95,22,10.848534,27.497344,-1.570796,0,0.217196,0,1.000000,0.492380
96,2,14.805047,30.396150,-3.265138,1,0.063814,0,9.000000,1.619898
96,3,30.981030,-28.217137,-3.141593,1,0.329453,0,1.000000,1.913624
96,7,40.216149,-9.142220,-0.924156,1,0.103240,0,15.000000,1.298605
96,34,24.306925,-26.917262,-5.856650,1,1.891361,0,3.000000,0.699997
96,37,12.400582,34.372010,-1.927647,1,0.162860,0,2.000000,0.111899
96,42,27.257966,-26.666754,-1.508359,1,1.278403,0,2.000000,1.750751
96,43,20.984333,11.761773,-2.886400,1,0.000000,0,13.000000,0.742430
96,22,10.859432,27.478557,-1.570796,0,0.217196,0,1.000000,0.492380
97,2,14.801269,30.385620,-3.593934,1,0.068065,0,6.000000,0.801449
97,3,30.973898,-28.124706,-3.141593,1,0.393160,0,1.000000,1.913624
97,7,40.210082,-9.152585,-0.995018,1,0.079050,0,20.000000,1.428331
97,34,24.216617,-26.849152,-6.283185,1,1.727642,0,1.000000,0.699997
97,42,27.306378,-27.143946,-1.650887,1,0.255399,0,2.000000,0.159111
97,22,10.870330,27.459769,-1.570796,0,0.217196,0,1.000000,0.492380
97,43,20.984333,11.761773,-2.886400,0,0.000000,0,13.000000,0.742430
98,2,14.788287,30.388735,-3.463226,1,0.058185,0,8.000000,1.100372
98,3,30.994657,-28.195199,-2.943288,1,0.272247,0,3.000000,1.976868
98,7,40.194334,-9.155794,-0.903068,1,0.054933,0,19.000000,1.392046
98,22,10.884235,27.461157,-1.570796,1,0.204068,0,1.000000,0.492380
98,34,24.140919,-26.772610,-6.283185,1,1.609431,0,1.000000,0.699997
98,42,27.299275,-27.081211,-7.725017,1,0.068852,0,2.000000,1.894835
98,43,21.148692,11.198503,-3.141593,1,0.779472,0,1.000000,0.742430
99,2,14.800894,30.277962,-4.063080,1,0.174270,0,4.000000,1.765055
99,7,40.186845,-9.152753,-0.891343,1,0.046455,0,18.000000,1.256374
99,22,10.854385,27.520418,-7.125628,1,0.131023,0,2.000000,0.399749
99,34,24.118612,-26.750084,-6.283185,1,1.442857,0,1.000000,0.699997
99,42,27.270957,-27.013330,-1.570796,1,0.117042,0,2.000000,1.990311
99,44,16.446339,10.624275,-1.837076,1,0.000000,0,2.000000,1.290584
99,3,30.991021,-28.168218,-2.943288,0,0.272247,0,3.000000,1.976868
100,2,14.812208,30.179993,-4.063080,1,0.264613,0,4.000000,1.765055
100,7,40.179857,-9.150411,-0.891343,1,0.040178,0,18.000000,1.256374
100,22,10.836360,27.556629,-7.125628,1,0.084984,0,2.000000,0.399749
100,34,24.102425,-26.734690,-6.283185,1,1.291497,0,1.000000,0.699997
100,42,27.250376,-26.964849,-1.570796,1,0.193530,0,2.000000,1.990311
100,44,16.446339,10.624275,-1.837076,1,0.000000,0,2.000000,1.290584
100,3,30.987384,-28.141237,-2.943288,0,0.272247,0,3.000000,1.976868
101,2,14.801402,30.187497,-3.662558,1,0.226293,0,7.000000,0.854176
101,3,30.979243,-28.053567,-3.141593,1,0.335169,0,1.000000,1.976868
101,7,40.184324,-9.161218,-0.847258,1,0.027585,0,18.000000,1.244186
101,42,27.307750,-27.286318,-1.570796,1,0.411273,0,1.000000,1.990311
101,22,10.841794,27.550095,-7.125628,0,0.084984,0,2.000000,0.399749
101,34,24.090734,-26.606071,-6.283185,0,1.291497,0,1.000000,0.699997
102,2,14.841674,30.234696,-3.991358,1,0.155488,0,12.000000,0.938675
102,3,31.022039,-28.218828,-3.021006,1,0.130078,0,5.000000,2.983818
102,7,40.180545,-9.167809,-0.881833,1,0.016195,0,18.000000,1.241970
102,22,10.851398,27.507168,-1.570796,1,0.114681,0,1.000000,0.399749
102,34,24.188041,-26.622594,-5.962762,1,1.123515,0,2.000000,0.732101
102,42,27.291691,-27.196704,-7.735196,1,0.199503,0,2.000000,1.868576
103,2,14.824732,30.287690,-3.356870,1,0.076026,0,8.000000,1.656120
103,3,31.099076,-28.619539,-3.719462,1,0.303685,0,2.000000,0.135214
103,7,40.186930,-9.171798,-0.857033,1,0.018108,0,15.000000,1.223225
103,22,10.888359,27.488937,-1.570796,1,0.138048,0,1.000000,0.399749
103,42,27.297490,-27.146164,-1.570796,1,0.097885,0,2.000000,1.974880
103,45,23.937960,-30.663139,-1.570796,1,0.000000,0,1.000000,0.000000
103,34,24.188568,-26.510244,-5.962762,0,1.123515,0,2.000000,0.732101
104,2,14.829258,30.312815,-2.874810,1,0.044235,0,11.000000,2.909004
104,3,31.094232,-28.778151,-3.075336,1,0.430200,0,3.000000,2.149452
104,7,40.175500,-9.177356,-0.830895,1,0.002633,0,18.000000,1.209711
104,34,24.234176,-26.574343,0.473398,1,0.938893,0,3.000000,0.692436
104,42,27.356139,-27.399538,-1.570796,1,0.445819,0,1.000000,1.974880
104,22,10.897117,27.478266,-1.570796,0,0.138048,0,1.000000,0.399749
104,45,23.937960,-30.663139,-1.570796,0,0.000000,0,1.000000,0.000000
105,2,14.805953,30.299495,-3.512512,1,0.047417,0,7.000000,1.170338
105,3,31.072885,-28.619732,-3.141593,1,0.220249,0,1.000000,2.149452
105,7,40.152169,-9.208186,-0.913403,1,0.042589,0,15.000000,1.243786
105,22,10.832125,27.566023,-1.570796,1,0.018610,0,1.000000,0.399749
105,34,24.261792,-26.599737,-5.994368,1,0.817728,0,7.000000,0.736327
105,45,23.977953,-30.714370,-1.570796,1,0.086338,0,1.000000,0.000000
105,42,27.366779,-27.442832,-1.570796,0,0.445819,0,1.000000,1.974880
106,2,14.790482,30.331746,-3.352426,1,0.021475,0,8.000000,1.307613
106,3,31.051738,-28.374056,-3.102682,1,0.065865,0,4.000000,0.856493
106,7,40.154996,-9.200676,-0.970178,1,0.029197,0,18.000000,1.253349
106,34,24.332520,-26.630778,-6.075749,1,0.712686,0,2.000000,0.907146
106,46,12.443525,34.291950,-1.849119,1,0.000000,0,2.000000,0.112187
106,42,27.377419,-27.486125,-1.570796,0,0.445819,0,1.000000,1.974880
106,45,23.983266,-30.721175,-1.570796,0,0.086338,0,1.000000,0.000000
107,2,14.826270,30.427093,-3.169796,1,0.103402,0,2.000000,0.734791
107,7,40.152088,-9.201939,-0.914560,1,0.029101,0,17.000000,1.367069
107,34,24.339908,-26.641740,-5.935866,1,0.629767,0,5.000000,0.599711
107,3,31.053240,-28.367643,-3.102682,0,0.065865,0,4.000000,0.856493
107,42,27.388059,-27.529419,-1.570796,0,0.445819,0,1.000000,1.974880
107,45,23.988579,-30.727981,-1.570796,0,0.086338,0,1.000000,0.000000
107,46,12.443525,34.291950,-1.849119,0,0.000000,0,2.000000,0.112187
108,2,14.806916,30.451433,-3.275798,1,0.117022,0,9.000000,1.166967
108,3,31.059589,-28.453479,-2.970107,1,0.038640,0,5.000000,2.004734
108,7,40.144643,-9.197975,-0.969855,1,0.029501,0,18.000000,1.299442
108,34,24.404116,-26.649638,-6.061836,1,0.574414,0,3.000000,0.886683
108,42,27.343379,-26.524971,-1.570796,1,0.685484,0,1.000000,1.974880
108,45,23.931574,-30.658434,-7.392945,1,0.105281,0,2.000000,0.030708
108,46,12.442165,34.288196,-1.814398,1,0.005305,0,2.000000,0.112512
109,2,14.787264,30.445475,-3.525640,1,0.100218,0,8.000000,1.158649
109,3,31.035917,-28.324277,-3.141593,1,0.106488,0,1.000000,2.004734
109,7,40.137616,-9.204403,-0.896136,1,0.036672,0,17.000000,2.982141
109,34,24.361731,-26.696303,-6.290695,1,0.453947,0,2.000000,0.138414
109,42,27.291703,-26.314146,-1.570796,1,0.829097,0,1.000000,1.974880
109,45,23.932363,-30.658021,-1.570796,1,0.084985,0,1.000000,0.030708
109,47,17.126190,-2.484459,-1.570796,1,0.000000,0,1.000000,0.000000
109,46,12.441984,34.287697,-1.814398,0,0.005305,0,2.000000,0.112512
110,2,14.814578,30.407567,-2.831817,1,0.045042,0,4.000000,2.757170
110,3,31.013515,-28.215777,-3.141593,1,0.211619,0,1.000000,2.004734
110,7,40.139081,-9.202405,-0.818110,1,0.029993,0,3.000000,1.240856
110,45,23.918527,-30.639590,-1.570796,1,0.111905,0,1.000000,0.030708
110,47,17.759461,-2.461382,-1.043292,1,0.524346,0,72.000000,3.424975
110,34,24.373984,-26.652593,-6.290695,0,0.453947,0,2.000000,0.138414
110,46,12.441804,34.287198,-1.814398,0,0.005305,0,2.000000,0.112512
110,42,27.290696,-26.231243,-1.570796,0,0.829097,0,1.000000,1.974880
111,2,14.790315,30.404927,-2.057748,1,0.040913,0,5.000000,0.947784
111,3,31.000794,-27.912268,-3.141593,1,0.511261,0,1.000000,2.004734
111,7,40.127219,-9.205920,-0.975295,1,0.040120,0,17.000000,1.414093
111,34,24.305596,-26.717835,-6.283185,1,0.324627,0,1.000000,0.138414
111,47,18.259747,-2.583903,-0.260135,1,1.505659,0,187.000000,1.993747
111,45,23.911595,-30.630805,-1.570796,0,0.111905,0,1.000000,0.030708
111,46,12.441623,34.286700,-1.814398,0,0.005305,0,2.000000,0.112512
111,42,27.289688,-26.148339,-1.570796,0,0.829097,0,1.000000,1.974880
112,2,14.780471,30.425363,-8.226039,1,0.061658,0,5.000000,1.023968
112,3,31.057116,-28.245587,-3.429472,1,0.100958,0,2.000000,0.445473
112,7,40.113569,-9.220504,-0.878458,1,0.057097,0,18.000000,1.249847
112,34,24.259676,-26.779077,-6.283185,1,0.224747,0,1.000000,0.138414
112,45,24.088903,-29.958271,-0.805513,1,1.193737,0,3.000000,0.347750
112,46,12.441442,34.286201,-1.814398,0,0.005305,0,2.000000,0.112512
112,42,27.288681,-26.065435,-1.570796,0,0.829097,0,1.000000,1.974880
113,2,14.770733,30.402616,-2.392163,1,0.042656,0,3.000000,0.576927
113,3,31.074845,-28.324533,-2.898137,1,0.041080,0,2.000000,1.626999
113,7,40.133870,-9.236607,-0.797471,1,0.050477,0,18.000000,1.199064
113,34,24.327417,-26.758274,-6.283185,1,0.230100,0,1.000000,0.138414
113,45,24.170160,-29.549906,-0.378192,1,1.646815,0,5.000000,0.326496
113,46,12.402536,34.179003,-1.927616,1,0.176117,0,2.000000,0.111472
113,48,-22.050373,-6.578960,-3.264042,1,0.000000,0,7.000000,0.970448
113,49,10.977680,27.463011,-1.570796,1,0.000000,0,1.000000,0.000000
113,50,15.472050,34.351009,-1.570796,1,0.000000,0,1.000000,0.000000
113,42,27.287673,-25.982532,-1.570796,0,0.829097,0,1.000000,1.974880
114,2,14.783692,30.388739,-8.514518,1,0.017993,0,5.000000,1.193264
114,3,31.054693,-28.236356,3.141593,1,0.098984,0,1.000000,1.626999
114,7,40.142318,-9.238214,-0.923806,1,0.043945,0,21.000000,1.349434
114,42,27.285304,-26.404482,-7.722630,1,0.398196,0,2.000000,1.901287
114,45,24.290245,-27.828173,-6.283185,1,1.276184,0,10.000000,2.460680
114,46,12.409785,34.198990,-1.971295,1,0.119903,0,2.000000,0.111884
114,48,-21.608870,-6.204121,-3.025137,1,0.479226,0,6.000000,0.453590
114,49,10.971140,27.446647,-1.570796,1,0.014581,0,1.000000,0.000000
114,50,15.472050,34.351009,-1.570796,0,0.000000,0,1.000000,0.000000
115,2,14.749645,30.347736,-3.007027,1,0.067220,0,3.000000,0.354050
115,7,40.153693,-9.245944,-0.858641,1,0.047461,0,19.000000,1.156328
115,42,27.233908,-26.236822,-1.570796,1,0.508897,0,1.000000,1.901287
115,45,24.302555,-27.579501,-6.238325,1,1.424050,0,6.000000,2.143459
115,50,15.463569,34.332175,-1.570796,1,0.027440,0,1.000000,0.000000
115,51,-17.790676,-6.040910,-1.845265,1,0.000000,0,142.000000,2.412144
115,3,31.056153,-28.226566,3.141593,0,0.098984,0,1.000000,1.626999
115,46,12.405694,34.187719,-1.971295,0,0.119903,0,2.000000,0.111884
115,48,-21.572338,-6.173105,-3.025137,0,0.479226,0,6.000000,0.453590
116,2,14.735563,30.329631,-2.469263,1,0.084746,0,3.000000,0.582331
116,3,31.021844,-28.128123,-3.141593,1,0.195251,0,1.000000,1.626999
116,7,40.167257,-9.297216,-0.726973,1,0.101150,0,15.000000,0.971205
116,45,24.321120,-27.699747,-6.326099,1,1.113491,0,6.000000,2.456800
116,46,12.410199,34.200144,-1.988858,1,0.085719,0,2.000000,0.111972
116,48,-21.675925,-6.307450,-3.379169,1,0.084962,0,12.000000,1.202454
116,50,15.453673,34.310202,-1.570796,1,0.072672,0,1.000000,0.000000
116,51,-16.741155,-5.892526,-1.645820,1,0.877060,0,48.000000,2.135969
116,42,27.228537,-26.186217,-1.570796,0,0.508897,0,1.000000,1.901287
117,2,14.722149,30.326149,-2.026930,1,0.089305,0,4.000000,0.873055
117,3,31.012166,-28.065242,-3.141593,1,0.242560,0,1.000000,1.626999
117,7,40.171928,-9.297543,-0.823807,1,0.091409,0,17.000000,1.245245
117,42,27.219584,-26.390945,-7.714098,1,0.292895,0,2.000000,1.917479
117,45,24.335877,-27.455509,-6.012181,1,1.269103,0,5.000000,0.364571
117,51,-17.635429,-5.994625,-1.449625,1,1.243004,0,69.000000,8.401135
117,46,12.407274,34.192086,-1.988858,0,0.085719,0,2.000000,0.111972
117,48,-21.672105,-6.315039,-3.379169,0,0.084962,0,12.000000,1.202454
118,2,14.707643,30.317250,-8.292590,1,0.098255,0,5.000000,1.003174
118,3,31.017907,-28.129033,-3.001096,1,0.148028,0,7.000000,2.655598
118,7,40.187276,-9.313907,-0.879442,1,0.103929,0,19.000000,1.169193
118,42,27.218593,-26.519545,-7.711006,1,0.158696,0,2.000000,1.926546
118,45,24.278283,-27.252226,-6.283185,1,1.348308,0,1.000000,0.364571
118,46,12.385967,34.206728,-1.570796,1,0.073860,0,1.000000,0.111972
118,48,-22.315281,-6.265290,-3.099832,1,1.353272,0,12.000000,0.592205
118,51,-17.455513,-5.950754,-1.496771,1,0.397939,0,42.000000,3.605585
119,2,14.714002,30.342238,-8.240165,1,0.067595,0,7.000000,1.160538
119,3,31.005228,-28.068391,-3.141593,1,0.198596,0,1.000000,2.655598
119,7,40.209924,-9.332351,-6.620926,1,0.121779,0,20.000000,1.270717
119,45,24.234738,-27.097678,-6.283185,1,1.367783,0,1.000000,0.364571
119,51,-16.898454,-5.843514,-1.498970,1,1.283270,0,11.000000,2.136762
119,42,27.213326,-26.504575,-7.711006,0,0.158696,0,2.000000,1.926546
119,46,12.380755,34.201495,-1.570796,0,0.073860,0,1.000000,0.111972
120,2,14.719600,30.341781,-2.039448,1,0.054442,0,5.000000,0.980988
120,7,40.219239,-9.333130,-0.664374,1,0.114309,0,19.000000,1.248760
120,42,27.173808,-27.418091,-1.570796,1,0.199089,0,9.000000,9.742575
120,46,12.405222,34.239560,-2.023406,1,0.018387,0,2.000000,0.112553
120,3,31.001875,-28.048817,-3.141593,0,0.198596,0,1.000000,2.655598
120,45,24.239448,-26.960981,-6.283185,0,1.367783,0,1.000000,0.364571
121,2,14.766028,30.362078,-1.570796,1,0.008203,0,1.000000,0.980988
121,3,31.012866,-28.178020,-3.013181,1,0.041994,0,3.000000,2.021749
121,7,40.235347,-9.345729,-0.455933,1,0.123392,0,22.000000,1.240433
121,42,27.140507,-26.700119,-1.570796,1,0.472746,0,1.000000,9.742575
121,45,24.142056,-27.235480,-6.283185,1,0.336935,0,3.000000,0.288633
121,46,12.403405,34.239280,-2.023406,0,0.018387,0,2.000000,0.112553
122,2,14.773536,30.309993,-7.309032,1,0.057040,0,8.000000,1.828157
122,3,31.025410,-28.240731,-1.570796,1,0.198615,0,2.000000,0.133067
122,7,40.251645,-9.363962,-0.764429,1,0.136832,0,18.000000,1.217138
122,42,26.056474,-26.743469,-1.461073,1,1.983563,0,6.000000,0.932997
122,45,24.150274,-28.380293,-6.476980,1,0.688976,0,4.000000,1.651514
122,46,12.401588,34.239001,-2.023406,0,0.018387,0,2.000000,0.112553
123,2,14.752649,30.286438,-0.554697,1,0.075853,0,7.000000,0.568066
123,3,30.968884,-28.054895,-1.570796,1,0.028628,0,1.000000,0.133067
123,7,40.244721,-9.382931,-0.401186,1,0.134933,0,15.000000,1.123063
123,42,26.387957,-26.802427,-7.737277,1,0.807241,0,2.000000,1.865330
123,45,24.178285,-28.144127,-6.175717,1,0.176769,0,3.000000,1.945601
123,46,12.411174,34.240111,-2.014800,1,0.006787,0,2.000000,0.112276
124,2,14.746130,30.283340,-6.785533,1,0.072092,0,7.000000,0.904060
124,3,31.030577,-28.495214,-7.676285,1,0.782426,0,3.000000,2.087383
124,7,40.254002,-9.421529,-0.715749,1,0.162917,0,18.000000,0.996201
124,42,26.724241,-27.214173,-1.570796,1,0.873565,0,1.000000,1.865330
124,45,24.242247,-28.102531,-6.411229,1,0.199025,0,6.000000,2.507032
124,46,12.416327,34.242250,-1.962599,1,0.001243,0,2.000000,0.111877
125,2,14.762573,30.284595,-6.139819,1,0.061141,0,8.000000,2.490999
125,3,31.069634,-28.790405,-7.730834,1,1.267387,0,3.000000,1.945789
125,7,40.253151,-9.431229,-0.419128,1,0.154214,0,21.000000,1.122015
125,42,26.999093,-27.537604,-1.570796,1,1.553985,0,1.000000,1.865330
125,45,24.233095,-27.689430,-5.894666,1,0.476864,0,3.000000,2.507032
125,55,10.780495,27.583595,-2.350407,1,0.000000,0,2.000000,0.481210
125,57,40.398937,-0.317253,-3.021605,1,0.000000,0,4.000000,0.374890
125,46,12.416237,34.242336,-1.962599,0,0.001243,0,2.000000,0.111877
126,2,14.787207,30.417671,-6.257615,1,0.099326,0,5.000000,0.906725
126,3,31.035105,-28.533410,-1.570796,1,0.382896,0,1.000000,1.945789
126,7,40.258891,-9.423653,-0.886517,1,0.132078,0,21.000000,1.161278
126,45,24.157557,-27.376858,-6.283185,1,0.049108,0,1.000000,2.507032
126,46,12.423990,34.255157,-2.066505,1,0.014741,0,2.000000,0.113105
126,57,41.346481,-0.160984,-3.120202,1,0.794633,0,2.000000,0.128590
126,42,27.070964,-27.675384,-1.570796,0,1.553985,0,1.000000,1.865330
126,55,10.780495,27.583595,-2.350407,0,0.000000,0,2.000000,0.481210
127,2,14.827304,30.572074,-6.283185,1,0.266194,0,1.000000,0.906725
127,7,40.270561,-9.435058,-0.424005,1,0.134740,0,19.000000,1.111282
127,42,27.034086,-28.028334,-1.570796,1,0.976320,0,8.000000,9.049743
127,55,10.886552,27.522316,-2.976642,1,0.162718,0,2.000000,0.167534
127,59,15.579800,34.308731,-1.570796,1,0.000000,0,1.000000,0.000000
127,3,31.039208,-28.571479,-1.570796,0,0.382896,0,1.000000,1.945789
127,45,24.156352,-27.381619,-6.283185,0,0.049108,0,1.000000,2.507032
127,46,12.424657,34.256472,-2.066505,0,0.014741,0,2.000000,0.113105
128,2,14.812891,30.540955,-6.630683,1,0.198769,0,5.000000,0.660900
128,3,31.008680,-28.359011,-7.746486,1,0.105802,0,2.000000,0.382044
128,7,40.265190,-9.409359,-0.942026,1,0.092248,0,17.000000,1.161196
128,42,27.110258,-27.004943,-1.570796,1,0.194778,0,1.000000,9.049743
128,45,24.284798,-27.136625,-5.974285,1,0.532363,0,2.000000,0.734873
128,46,12.407207,34.257405,-1.965772,1,0.016555,0,3.000000,0.223705
128,59,15.565762,34.277826,-1.570796,1,0.028087,0,1.000000,0.000000
128,55,10.900641,27.514175,-2.976642,0,0.162718,0,2.000000,0.167534
129,2,14.760698,30.471718,-6.846616,1,0.095291,0,2.000000,0.103261
129,3,31.051530,-28.673802,-7.722752,1,0.468672,0,3.000000,1.961994
129,7,40.237933,-9.389233,-0.873784,1,0.047537,0,13.000000,1.063824
129,42,27.084006,-26.535617,-1.570796,1,1.010044,0,1.000000,9.049743
129,45,24.309805,-26.995286,-6.200579,1,0.712294,0,3.000000,0.395481
129,46,12.429589,34.255882,-1.570796,1,0.015529,0,1.000000,0.223705
129,55,10.723004,27.633202,-3.141593,1,0.332338,0,1.000000,0.167534
129,59,15.545042,34.297114,-1.676297,1,0.057665,0,2.000000,0.121716
130,2,14.743882,30.488149,-6.401959,1,0.106935,0,6.000000,0.841877
130,3,31.078049,-28.759392,-7.673132,1,0.535558,0,6.000000,2.289009
130,7,40.235781,-9.352278,-0.800116,1,0.012750,0,21.000000,1.287914
130,45,24.332776,-26.920208,-5.827673,1,0.726862,0,5.000000,0.583224
130,55,10.757437,27.670165,-2.643076,1,0.268138,0,2.000000,0.585226
130,59,15.550166,34.287767,-1.570796,1,0.026705,0,1.000000,0.121716
130,42,27.079469,-26.434715,-1.570796,0,1.010044,0,1.000000,9.049743
130,46,12.430767,34.256894,-1.570796,0,0.015529,0,1.000000,0.223705
131,2,14.784766,30.484780,-6.283185,1,0.088344,0,1.000000,0.841877
131,3,31.034987,-28.500467,-1.570796,1,0.063044,0,1.000000,2.289009
131,7,40.225047,-9.318448,-0.899737,1,0.039358,0,19.000000,1.272354
131,42,27.079700,-26.143767,-1.570796,1,1.410275,0,1.000000,9.049743
131,45,24.275646,-26.923137,-5.580962,1,0.552787,0,2.000000,0.111252
131,46,12.437085,34.224056,-1.570796,1,0.027970,0,1.000000,0.223705
131,55,10.690190,27.729217,-3.141593,1,0.397523,0,1.000000,0.585226
131,59,15.547709,34.286721,-1.570796,0,0.026705,0,1.000000,0.121716
132,2,14.781542,30.462685,-6.845252,1,0.053595,0,5.000000,0.566578
132,3,31.106225,-28.833410,-1.570796,1,0.532177,0,1.000000,2.289009
132,7,40.218360,-9.292352,-0.877719,1,0.064604,0,18.000000,1.394844
132,42,27.104822,-26.004864,-1.570796,1,1.405850,0,1.000000,9.049743
132,45,24.241572,-26.938898,-5.829826,1,0.418617,0,2.000000,0.115664
132,59,15.562637,34.294130,-1.570796,1,0.018948,0,1.000000,0.121716
132,60,11.467470,-2.982348,-1.570796,1,0.000000,0,1.000000,0.000000
132,55,10.665066,27.760023,-3.141593,0,0.397523,0,1.000000,0.585226
132,46,12.438757,34.221814,-1.570796,0,0.027970,0,1.000000,0.223705
133,2,14.777015,30.419819,-7.012967,1,0.005141,0,3.000000,0.531559
133,3,31.058487,-28.588985,-1.570796,1,0.130199,0,1.000000,2.289009
133,7,40.194478,-9.266438,-0.875085,1,0.092310,0,14.000000,1.253408
133,45,24.193881,-26.929091,-5.405076,1,0.371142,0,2.000000,0.112263
133,55,10.639187,27.809352,-3.141593,1,0.424887,0,1.000000,0.585226
133,60,11.796004,-3.389637,-8.368386,1,0.432984,0,268.000000,2.810773
133,42,27.107011,-25.864296,-1.570796,0,1.405850,0,1.000000,9.049743
133,46,12.440429,34.219572,-1.570796,0,0.027970,0,1.000000,0.223705
133,59,15.564279,34.295077,-1.570796,0,0.018948,0,1.000000,0.121716
134,2,14.735325,30.363138,-7.591272,1,0.076979,0,4.000000,0.149193
134,3,31.086316,-28.779366,-7.712332,1,0.357829,0,4.000000,1.984835
134,7,40.193065,-9.237220,-0.867478,1,0.113411,0,14.000000,1.173164
134,42,27.134004,-25.867005,-1.570796,1,1.165976,0,1.000000,9.049743
134,45,24.257938,-26.903044,-5.928179,1,0.350759,0,2.000000,0.720840
134,55,10.648993,27.902937,-3.141593,1,0.481363,0,1.000000,0.585226
134,60,12.595982,-3.369440,-8.178596,1,1.942819,0,568.000000,2.974508
134,61,23.904020,-30.619671,-1.570796,1,0.000000,0,1.000000,0.000000
134,46,12.442100,34.217330,-1.570796,0,0.027970,0,1.000000,0.223705
134,59,15.565920,34.296023,-1.570796,0,0.018948,0,1.000000,0.121716
135,3,31.067903,-28.629357,-1.570796,1,0.129728,0,1.000000,1.984835
135,7,40.181264,-9.222503,-0.863226,1,0.120476,0,16.000000,1.339188
135,42,27.195705,-26.554283,-1.570796,1,0.172307,0,1.000000,9.049743
135,45,24.284066,-26.892119,-5.690445,1,0.321782,0,5.000000,0.458867
135,46,12.445037,34.248770,-1.927652,1,0.019685,0,2.000000,0.111952
135,59,15.552439,34.253857,-1.570796,1,0.059377,0,1.000000,0.121716
135,60,13.476061,-3.377653,-2.571997,1,3.836211,0,1020.000000,6.178951
135,61,23.868118,-30.573681,-1.570796,1,0.048276,0,1.000000,0.000000
135,2,14.731113,30.356695,-7.591272,0,0.076979,0,4.000000,0.149193
135,55,10.629560,27.946976,-3.141593,0,0.481363,0,1.000000,0.585226
136,2,14.785098,30.374410,-1.570796,1,0.043687,0,1.000000,0.149193
136,3,31.099029,-28.801432,-7.685053,1,0.321684,0,4.000000,2.062691
136,7,40.201085,-9.188034,-0.931307,1,0.139774,0,18.000000,1.275654
136,42,27.304215,-27.057368,-1.570796,1,0.854860,0,1.000000,9.049743
