frame,tid,cls,cx,cy,yaw,vx,vy,heading,hit,speed,moving,score,length,width,is_vehicle
220,4,Car,31.154405,-28.618464,-2.914458,0.053397,-0.096413,-1.065014,1,0.110212,0,2.000000,1.826797,0.000002,0
220,8,Car,40.141532,-9.201475,-2.603953,0.029161,0.015800,0.496545,1,0.033167,0,16.000000,1.225580,0.793278,0
220,69,Truck,26.872300,-26.919136,-1.570796,-0.496577,0.677739,2.203131,1,0.840190,0,1.000000,8.589452,1.834277,1
220,76,Car,24.219512,-27.199878,-3.185057,-0.199851,-0.223384,-2.300648,1,0.299735,0,9.000000,2.540749,0.663050,1
220,83,Car,12.216630,34.267184,-1.477498,-0.035976,0.006791,2.955025,1,0.036611,0,2.000000,0.123658,1.900000,0
220,87,Car,10.576910,27.667789,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
220,88,Car,24.981239,-39.995571,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
221,3,Car,14.712121,30.306741,-5.019949,-0.039301,-0.107451,-1.921437,1,0.114413,0,5.000000,1.237076,0.094160,0
221,4,Truck,30.553270,-28.565465,-2.973294,-0.603372,-0.028578,-3.094265,1,0.604048,0,8.000000,8.663255,2.292846,1
221,8,Car,40.147040,-9.190419,3.768982,0.032055,0.026378,0.688560,1,0.041513,0,18.000000,1.271170,0.312294,0
221,69,Truck,26.904677,-26.644143,-1.570796,-0.418746,0.874343,2.017443,1,0.969445,0,1.000000,8.589452,1.834277,1
221,88,Car,24.976002,-39.793602,-0.971041,-0.004334,0.167119,1.596722,1,0.167175,0,8.000000,1.006708,0.399727,0
221,83,Car,12.213033,34.267863,-1.477498,-0.035976,0.006791,2.955025,0,0.036611,0,2.000000,0.123658,1.900000,0
221,87,Car,10.576910,27.667789,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
221,76,Car,24.199527,-27.222217,-3.185057,-0.199851,-0.223384,-2.300648,0,0.299735,0,9.000000,2.540749,0.663050,1
222,3,Car,14.718335,30.281496,-5.524500,-0.028388,-0.123052,-1.797527,1,0.126284,0,2.000000,0.559372,0.094160,0
222,4,Car,30.593212,-28.331564,-3.131904,-0.494730,0.227926,2.709871,1,0.544709,0,4.000000,0.666611,0.090448,0
222,8,Car,40.145273,-9.193719,-2.503540,0.026503,0.019750,0.640419,1,0.033053,0,18.000000,1.364742,0.279381,0
222,69,Car,26.962610,-26.654137,-7.672906,-0.321709,0.779621,1.962158,1,0.843389,0,2.000000,2.034838,1.834277,0
222,83,Car,12.278155,34.257877,-2.032138,0.024546,-0.002602,-0.105629,1,0.024684,0,2.000000,0.112457,1.900000,0
222,87,Car,10.571972,27.654888,-1.570796,-0.006560,-0.017139,-1.936349,1,0.018352,0,1.000000,0.000000,1.900000,0
222,88,Car,25.081946,-39.488791,-1.027287,0.223940,0.785346,1.293020,1,0.816650,0,7.000000,1.149840,0.352440,0
222,76,Car,24.179542,-27.244555,-3.185057,-0.199851,-0.223384,-2.300648,0,0.299735,0,9.000000,2.540749,0.663050,1
223,3,Car,14.725839,30.166077,-5.733841,-0.017265,-0.233938,-1.644465,1,0.234574,0,4.000000,1.317539,0.036900,0
223,4,Car,30.614222,-28.214506,-2.907075,-0.418155,0.330338,2.472985,1,0.532895,0,6.000000,0.449131,0.143581,0
223,8,Car,40.149778,-9.199558,3.776623,0.028574,0.011027,0.368312,1,0.030628,0,20.000000,1.332813,0.576349,0
223,76,Car,24.218451,-27.634075,-3.332197,-0.142111,-0.583375,-1.809743,1,0.600435,0,7.000000,3.854507,0.739912,1
223,83,Car,12.326002,34.267543,-2.308678,0.065566,0.006367,0.096812,1,0.065874,0,2.000000,0.121004,1.900000,0
223,88,Car,25.034491,-39.132291,-1.056246,0.030609,1.554711,1.551111,1,1.555012,0,11.000000,0.728059,0.385761,0
223,69,Car,26.930440,-26.576174,-7.672906,-0.321709,0.779621,1.962158,0,0.843389,0,2.000000,2.034838,1.834277,0
223,87,Car,10.571316,27.653174,-1.570796,-0.006560,-0.017139,-1.936349,0,0.018352,0,1.000000,0.000000,1.900000,0
224,3,Car,14.743214,30.162712,-5.334371,0.003331,-0.212341,-1.555111,1,0.212368,0,2.000000,0.561077,0.036900,0
224,4,Car,30.686769,-28.337053,-3.015801,-0.293404,0.160625,2.640707,1,0.334494,0,2.000000,2.011797,0.143581,0
224,8,Car,40.129310,-9.208396,3.788993,0.002535,-0.000069,-0.027343,1,0.002536,0,15.000000,1.202930,0.292793,0
224,83,Car,12.352030,34.251219,-1.945216,0.083801,-0.009516,-0.113071,1,0.084339,0,2.000000,0.111667,1.900000,0
224,88,Truck,24.974000,-38.340659,-6.913414,-0.144026,3.302827,1.614376,1,3.305966,0,15.000000,7.450255,7.744931,1
224,76,Car,24.204240,-27.692413,-3.332197,-0.142111,-0.583375,-1.809743,0,0.600435,0,7.000000,3.854507,0.739912,1
224,69,Car,26.898269,-26.498212,-7.672906,-0.321709,0.779621,1.962158,0,0.843389,0,2.000000,2.034838,1.834277,0
224,87,Car,10.570660,27.651460,-1.570796,-0.006560,-0.017139,-1.936349,0,0.018352,0,1.000000,0.000000,1.900000,0
225,3,Car,14.706004,30.142597,-5.787346,-0.037331,-0.211129,-1.745806,1,0.214404,0,3.000000,0.115234,0.100046,0
225,4,Car,30.721128,-28.232595,-3.141593,-0.223605,0.257486,2.285885,1,0.341025,0,1.000000,2.011797,0.143581,0
225,8,Car,40.141292,-9.205160,3.808350,0.015628,0.003551,0.223402,1,0.016026,0,13.000000,1.240854,0.627300,0
225,76,Car,24.147736,-27.516637,-3.141593,-0.182084,-0.362096,-2.036731,1,0.405300,0,1.000000,3.854507,0.739912,1
225,88,Car,24.941503,-38.121532,-6.635042,-0.189373,3.024266,1.633332,1,3.030189,0,12.000000,2.000778,0.740612,0
225,69,Car,26.866098,-26.420250,-7.672906,-0.321709,0.779621,1.962158,0,0.843389,0,2.000000,2.034838,1.834277,0
225,87,Car,10.570004,27.649746,-1.570796,-0.006560,-0.017139,-1.936349,0,0.018352,0,1.000000,0.000000,1.900000,0
226,3,Car,14.705119,30.138103,1.035825,-0.034231,-0.193034,-1.746301,1,0.196045,0,5.000000,0.533783,0.200430,0
226,8,Car,40.153990,-9.201048,-2.519915,0.028058,0.007745,0.269331,1,0.029107,0,16.000000,1.279993,0.656044,0
226,69,Car,27.038484,-26.882056,-1.570796,-0.125542,0.261994,2.017650,1,0.290520,0,1.000000,2.034838,1.834277,0
226,76,Truck,24.533129,-27.796705,-3.073186,0.198072,-0.591789,-1.247816,1,0.624057,0,10.000000,9.796176,1.353429,1
226,87,Car,10.829795,27.467182,-1.155374,0.439014,-0.326538,-0.639520,1,0.547139,0,2.000000,1.141914,1.900000,0
226,88,Car,24.819572,-38.083533,-6.545273,-0.419890,2.432433,1.741733,1,2.468408,0,13.000000,2.008739,0.390240,0
226,4,Car,30.698767,-28.206846,-3.141593,-0.223605,0.257486,2.285885,0,0.341025,0,1.000000,2.011797,0.143581,0
227,3,Car,14.683998,30.130138,1.706624,-0.053605,-0.180622,-1.859298,1,0.188408,0,4.000000,0.285553,0.096075,0
227,4,Car,30.788400,-28.343632,-2.966140,-0.102450,0.081655,2.468673,1,0.131010,0,2.000000,1.919975,0.143581,0
227,8,Car,40.148400,-9.209734,3.781699,0.018686,-0.002816,-0.149591,1,0.018897,0,14.000000,1.125376,0.547676,0
227,76,Truck,24.420656,-27.639234,3.141593,0.072083,-0.385445,-1.385918,1,0.392127,0,1.000000,9.796176,1.353429,1
227,87,Car,10.849212,27.505082,-6.733767,0.398719,-0.210422,-0.485597,1,0.450837,0,3.000000,0.448472,0.051161,0
227,88,Car,24.699329,-37.889512,-6.427013,-0.576463,2.333945,1.812941,1,2.404082,0,16.000000,2.221230,0.518946,0
227,89,Car,23.952511,-30.681780,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
227,69,Car,27.025930,-26.855856,-1.570796,-0.125542,0.261994,2.017650,0,0.290520,0,1.000000,2.034838,1.834277,0
228,3,Car,14.733918,30.196744,-5.307654,0.007218,-0.087464,-1.488456,1,0.087761,0,2.000000,0.105325,0.096075,0
228,8,Car,40.155861,-9.205850,3.810801,0.024929,0.001834,0.073435,1,0.024996,0,17.000000,1.367594,0.236416,0
228,69,Car,27.138046,-27.180314,-1.570796,-0.008984,-0.065846,-1.706396,1,0.066456,0,1.000000,2.034838,1.834277,0
228,76,Car,24.437024,-27.513984,-3.024156,0.080987,-0.226253,-1.227060,1,0.240311,0,2.000000,0.823271,1.353429,0
228,88,Car,24.673433,-37.776238,-6.665464,-0.519197,2.117294,1.811269,1,2.180023,0,15.000000,2.863792,0.933098,1
228,89,Truck,26.194702,-29.927146,-7.795366,1.855294,0.624419,0.324652,1,1.957554,0,6.000000,8.817405,0.350994,1
228,4,Car,30.778155,-28.335467,-2.966140,-0.102450,0.081655,2.468673,0,0.131010,0,2.000000,1.919975,0.143581,0
228,87,Car,10.889084,27.484039,-6.733767,0.398719,-0.210422,-0.485597,0,0.450837,0,3.000000,0.448472,0.051161,0
229,3,Car,14.678921,30.166226,-4.712389,-0.054357,-0.111523,-2.024317,1,0.124065,0,1.000000,0.105325,0.096075,0
229,4,Car,30.860526,-28.511615,-3.035651,-0.005539,-0.111206,-1.620564,1,0.111344,0,2.000000,2.170732,0.143581,0
229,8,Car,40.160911,-9.197505,-2.509285,0.027784,0.010945,0.375270,1,0.029862,0,15.000000,1.288939,0.241741,0
229,69,Car,27.212094,-27.390149,-1.570796,0.061163,-0.256083,-1.336346,1,0.263286,0,1.000000,2.034838,1.834277,0
229,76,Car,24.429142,-27.399385,-2.927272,0.065067,-0.089558,-0.942484,1,0.110699,0,5.000000,0.774826,0.135458,0
229,88,Car,24.643267,-37.630601,-0.207057,-0.483452,2.008692,1.806984,1,2.066051,0,30.000000,3.089502,1.312641,1
229,89,Truck,25.242567,-30.232561,-1.570796,-0.586000,-0.164959,-2.867194,1,0.608775,0,1.000000,8.817405,0.350994,1
229,87,Car,10.928956,27.462997,-6.733767,0.398719,-0.210422,-0.485597,0,0.450837,0,3.000000,0.448472,0.051161,0
230,3,Car,14.676109,30.173122,-4.046386,-0.051447,-0.091506,-2.082979,1,0.104977,0,3.000000,0.567614,0.169133,0
230,4,Car,30.999390,-28.505340,-3.328138,0.138699,-0.093209,-0.591701,1,0.167109,0,4.000000,3.864084,0.783440,1
230,8,Car,40.171038,-9.183496,-2.495024,0.035987,0.025361,0.613897,1,0.044026,0,22.000000,1.247730,0.319128,0
230,69,Car,27.241973,-27.516521,-1.570796,0.083743,-0.351831,-1.337123,1,0.361660,0,1.000000,2.034838,1.834277,0
230,76,Car,24.438733,-27.521484,-3.141593,0.068219,-0.205169,-1.249796,1,0.216213,0,2.000000,2.345942,0.528070,0
230,87,Car,10.762643,27.612719,-6.283185,0.114830,0.024697,0.211845,1,0.117456,0,1.000000,0.448472,0.051161,0
230,88,Car,24.643280,-37.448527,-6.458646,-0.410246,1.980239,1.775077,1,2.022288,0,20.000000,3.241932,1.232738,1
231,3,Car,14.675586,30.176521,-3.822237,-0.046307,-0.077548,-2.109113,1,0.090321,0,8.000000,0.578255,0.227024,0
231,4,Car,30.999619,-28.367316,-3.141593,0.124608,0.058998,0.442196,1,0.137869,0,1.000000,3.864084,0.783440,1
231,8,Car,40.191310,-9.166801,3.797507,0.054599,0.041167,0.646040,1,0.068380,0,16.000000,1.267155,0.183586,0
231,69,Car,27.264224,-27.612205,-1.570796,0.097241,-0.410677,-1.338297,1,0.422033,0,1.000000,2.034838,1.834277,0
231,76,Car,24.392582,-27.632737,-2.988843,0.012791,-0.300109,-1.528203,1,0.300381,0,2.000000,1.937613,0.528070,0
231,87,Car,10.719818,27.715412,-6.283185,0.043818,0.155747,1.296545,1,0.161794,0,1.000000,0.448472,0.051161,0
231,88,Car,24.665113,-37.198115,-6.705672,-0.321612,2.054111,1.726105,1,2.079136,0,26.000000,3.095171,0.888702,1
231,90,Car,15.568460,34.283760,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
232,3,Car,14.681984,30.207437,-3.413261,-0.034015,-0.034447,-2.349877,1,0.048411,0,9.000000,0.743645,0.367985,0
232,4,Car,31.038692,-28.449119,-2.945191,0.152241,-0.032066,-0.207595,1,0.155582,0,2.000000,1.746628,0.783440,0
232,8,Car,40.208796,-9.159481,-2.526505,0.068024,0.044743,0.581804,1,0.081420,0,18.000000,1.276909,0.182291,0
232,76,Car,24.381819,-27.494254,-2.665841,-0.000071,-0.120144,-1.571391,1,0.120144,0,2.000000,0.690273,0.000004,0
232,88,Car,24.639652,-37.032099,-6.492239,-0.312717,2.001812,1.725761,1,2.026091,0,29.000000,3.477566,1.098770,1
232,90,Car,15.567691,34.282078,-1.570796,-0.000636,-0.001392,-1.999574,1,0.001531,0,1.000000,0.000000,1.900000,0
232,87,Car,10.724200,27.730986,-6.283185,0.043818,0.155747,1.296545,0,0.161794,0,1.000000,0.448472,0.051161,0
232,69,Car,27.273948,-27.653272,-1.570796,0.097241,-0.410677,-1.338297,0,0.422033,0,1.000000,2.034838,1.834277,0
233,3,Car,14.659317,30.193359,-2.779269,-0.055519,-0.046316,-2.446322,1,0.072301,0,6.000000,0.303455,0.081371,0
233,8,Car,40.191601,-9.169400,-2.483973,0.041235,0.028675,0.607630,1,0.050225,0,11.000000,1.227789,0.248070,0
233,76,Car,24.356141,-27.648885,-3.168692,-0.027954,-0.275048,-1.672080,1,0.276465,0,10.000000,3.907841,0.425560,1
233,88,Car,24.630735,-36.819347,-6.572707,-0.284495,2.017684,1.710873,1,2.037642,0,30.000000,3.145678,1.166805,1
233,4,Car,31.053916,-28.452325,-2.945191,0.152241,-0.032066,-0.207595,0,0.155582,0,2.000000,1.746628,0.783440,0
233,87,Car,10.728582,27.746561,-6.283185,0.043818,0.155747,1.296545,0,0.161794,0,1.000000,0.448472,0.051161,0
233,90,Car,15.567628,34.281938,-1.570796,-0.000636,-0.001392,-1.999574,0,0.001531,0,1.000000,0.000000,1.900000,0
233,69,Car,27.283672,-27.694340,-1.570796,0.097241,-0.410677,-1.338297,0,0.422033,0,1.000000,2.034838,1.834277,0
234,3,Car,14.682585,30.223864,-8.298647,-0.023320,-0.007060,-2.847630,1,0.024365,0,5.000000,0.910187,0.201042,0
234,4,Car,31.043005,-28.314183,-3.141593,0.125174,0.114321,0.740113,1,0.169522,0,1.000000,1.746628,0.783440,0
234,8,Car,40.196402,-9.180717,3.786565,0.041992,0.012841,0.296778,1,0.043911,0,19.000000,1.360470,0.338352,0
234,76,Car,24.357658,-27.638026,-3.108960,-0.023209,-0.232835,-1.670150,1,0.233989,0,4.000000,2.272757,0.637447,0
234,88,Car,24.603241,-36.716084,-6.492411,-0.283336,1.898290,1.718961,1,1.919319,0,28.000000,3.373920,1.003775,1
234,91,Car,39.243645,6.311039,-2.841383,0.000000,0.000000,,1,0.000000,0,5.000000,0.372053,0.108807,0
234,87,Car,10.732964,27.762136,-6.283185,0.043818,0.155747,1.296545,0,0.161794,0,1.000000,0.448472,0.051161,0
234,90,Car,15.567564,34.281799,-1.570796,-0.000636,-0.001392,-1.999574,0,0.001531,0,1.000000,0.000000,1.900000,0
234,69,Car,27.293396,-27.735408,-1.570796,0.097241,-0.410677,-1.338297,0,0.422033,0,1.000000,2.034838,1.834277,0
235,3,Car,14.726148,30.337362,-7.667547,0.027984,0.120603,1.342793,1,0.123807,0,2.000000,0.687862,0.201042,0
235,4,Car,31.036396,-28.208691,-3.141593,0.105401,0.211558,1.108578,1,0.236360,0,1.000000,1.746628,0.783440,0
235,8,Car,40.191891,-9.179231,-2.567387,0.032269,0.013067,0.384751,1,0.034814,0,16.000000,1.346224,0.268074,0
235,76,Car,24.362576,-27.508861,3.484961,-0.015169,-0.063511,-1.805242,1,0.065297,0,2.000000,0.723664,0.637447,0
235,87,Car,10.801073,27.586861,-6.283185,0.110708,-0.044574,-0.382770,1,0.119344,0,1.000000,0.448472,0.051161,0
235,88,Car,24.579623,-36.480279,-6.551358,-0.277802,1.952254,1.712145,1,1.971920,0,31.000000,3.022156,0.911240,1
235,90,Car,13.380770,34.253340,-1.570796,-4.637689,-0.061447,-3.128344,1,4.638096,0,1.000000,0.000000,1.900000,0
235,69,Car,27.303120,-27.776476,-1.570796,0.097241,-0.410677,-1.338297,0,0.422033,0,1.000000,2.034838,1.834277,0
235,91,Car,39.243645,6.311039,-2.841383,0.000000,0.000000,,0,0.000000,0,5.000000,0.372053,0.108807,0
236,3,Car,14.874701,30.371429,-1.570796,0.190952,0.145208,0.650151,1,0.239892,0,1.000000,0.687862,0.201042,0
236,4,Car,31.029187,-28.122847,-3.141593,0.086961,0.278765,1.268412,1,0.292014,0,1.000000,1.746628,0.783440,0
236,8,Car,40.192811,-9.182121,-2.442918,0.029693,0.008382,0.275128,1,0.030854,0,14.000000,1.243809,0.178837,0
236,69,Car,27.312354,-27.498274,-7.772099,0.096787,-0.115510,-0.873362,1,0.150699,0,2.000000,1.791283,1.834277,0
236,76,Car,24.298559,-27.416607,-3.141593,-0.085032,0.046712,2.639248,1,0.097018,0,1.000000,0.723664,0.637447,0
236,88,Car,24.555872,-36.345435,-6.349424,-0.273186,1.883088,1.714865,1,1.902801,0,30.000000,3.564751,0.667362,1
236,90,Car,12.668113,34.250089,-1.997504,-5.150527,-0.055484,-3.130821,1,5.150826,0,2.000000,0.112134,1.900000,0
236,91,Car,38.432597,6.358745,-3.094201,-1.077424,0.063375,3.082840,1,1.079286,0,7.000000,0.466223,0.092087,0
236,92,Car,13.879100,3.053823,-2.632746,0.000000,0.000000,,1,0.000000,0,2.000000,0.045529,1.900000,0
236,93,Car,15.438260,34.275990,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
236,87,Car,10.812143,27.582404,-6.283185,0.110708,-0.044574,-0.382770,0,0.119344,0,1.000000,0.448472,0.051161,0
237,3,Car,14.884113,30.503593,-7.988633,0.180125,0.276748,0.993815,1,0.330203,0,4.000000,1.638985,0.340172,0
237,4,Car,31.019393,-28.049860,-3.141593,0.067577,0.326057,1.366434,1,0.332986,0,1.000000,1.746628,0.783440,0
237,8,Car,40.177190,-9.180948,-2.521652,0.008941,0.008755,0.774882,1,0.012514,0,17.000000,1.212952,0.395193,0
237,69,Car,27.349624,-27.636458,-1.570796,0.122064,-0.231521,-1.085606,1,0.261728,0,1.000000,1.791283,1.834277,0
237,76,Car,24.287879,-27.319839,-2.567275,-0.087476,0.150068,2.098552,1,0.173702,0,4.000000,0.442560,0.051636,0
237,87,Car,10.748954,27.707104,-6.283185,0.038733,0.080609,1.122864,1,0.089431,0,1.000000,0.448472,0.051161,0
237,88,Car,24.526893,-36.200732,-6.425234,-0.275054,1.834011,1.719661,1,1.854522,0,21.000000,3.129751,0.558086,1
237,92,Car,14.039703,3.165782,-2.660444,0.132890,0.092640,0.608789,1,0.161994,0,37.000000,0.977180,0.440403,0
237,93,Car,15.453218,34.309188,-1.570796,0.012377,0.027470,1.147470,1,0.030129,0,1.000000,0.000000,1.900000,0
237,90,Car,12.153061,34.244540,-1.997504,-5.150527,-0.055484,-3.130821,0,5.150826,0,2.000000,0.112134,1.900000,0
237,91,Car,38.324855,6.365083,-3.094201,-1.077424,0.063375,3.082840,0,1.079286,0,7.000000,0.466223,0.092087,0
238,3,Car,14.920425,30.524313,-1.570796,0.200583,0.268972,0.930028,1,0.335529,0,1.000000,1.638985,0.340172,0
238,4,Car,31.011131,-27.990322,-3.141593,0.051657,0.354603,1.426138,1,0.358346,0,1.000000,1.746628,0.783440,0
238,8,Car,40.156500,-9.197198,-2.462214,-0.015153,-0.010361,-2.541827,1,0.018357,0,14.000000,1.241978,0.191601,0
238,76,Car,24.300622,-27.223084,-2.665310,-0.063308,0.242002,1.826663,1,0.250146,0,2.000000,0.691612,0.000004,0
238,87,Car,10.690261,27.695213,-6.283185,-0.020971,0.061569,1.899085,1,0.065043,0,1.000000,0.448472,0.051161,0
238,88,Car,24.505823,-36.084831,-6.439405,-0.267898,1.758945,1.721941,1,1.779229,0,26.000000,3.391861,1.102077,1
238,90,Car,12.035582,34.275112,-2.108055,-4.436343,0.009400,3.139474,1,4.436353,0,3.000000,0.227890,0.011787,0
238,92,Car,14.215398,3.318756,-2.529943,0.481395,0.401025,0.694569,1,0.626548,0,81.000000,1.743187,0.510962,1
238,93,Car,15.451227,34.304775,-1.570796,0.005449,0.012107,1.147878,1,0.013277,0,1.000000,0.000000,1.900000,0
238,69,Car,27.361830,-27.659610,-1.570796,0.122064,-0.231521,-1.085606,0,0.261728,0,1.000000,1.791283,1.834277,0
238,91,Car,38.217113,6.371420,-3.094201,-1.077424,0.063375,3.082840,0,1.079286,0,7.000000,0.466223,0.092087,0
239,8,Car,40.154988,-9.205656,3.901154,-0.015149,-0.018647,-2.253063,1,0.024025,0,17.000000,1.339405,0.326973,0
239,69,Car,27.387850,-27.756764,-1.570796,0.134752,-0.299495,-1.148000,1,0.328414,0,1.000000,1.791283,1.834277,0
239,88,Truck,24.616436,-35.542635,-6.441963,-0.116223,2.163293,1.624470,1,2.166413,0,47.000000,7.113607,12.521728,1
239,90,Car,11.936530,34.297733,-1.570796,-3.860793,0.045614,3.129779,1,3.861063,1,1.000000,0.227890,0.011787,0
239,92,Car,14.593817,3.654496,-2.524203,1.395557,1.219305,0.718096,1,1.853182,0,166.000000,3.119898,0.621925,1
239,4,Car,31.016296,-27.954862,-3.141593,0.051657,0.354603,1.426138,0,0.358346,0,1.000000,1.746628,0.783440,0
239,76,Car,24.294291,-27.198884,-2.665310,-0.063308,0.242002,1.826663,0,0.250146,0,2.000000,0.691612,0.000004,0
239,91,Car,38.109370,6.377758,-3.094201,-1.077424,0.063375,3.082840,0,1.079286,0,7.000000,0.466223,0.092087,0
239,3,Car,14.940483,30.551210,-1.570796,0.200583,0.268972,0.930028,0,0.335529,0,1.000000,1.638985,0.340172,0
240,4,Car,31.021048,-28.142972,-2.936476,0.051218,0.117721,1.160416,1,0.128381,0,4.000000,2.135548,0.071087,0
240,8,Car,40.150146,-9.214144,3.726625,-0.018863,-0.026040,-2.197707,1,0.032154,0,17.000000,1.328131,0.309563,0
240,76,Car,24.304117,-27.109636,-2.840638,-0.045494,0.313721,1.714807,1,0.317003,0,5.000000,0.739295,0.094971,0
240,88,Car,24.606772,-35.488074,-6.584754,-0.114070,1.985414,1.628187,1,1.988688,0,37.000000,3.230246,1.213711,1
240,90,Car,11.875413,34.277907,-1.936343,-3.349538,0.007246,3.139430,1,3.349546,1,2.000000,0.111754,0.011787,0
240,91,Car,36.396044,6.257578,-3.010790,-3.824264,-0.153071,-3.101588,1,3.827326,0,8.000000,0.557669,0.078560,0
240,92,Car,14.886816,3.787267,-2.217461,1.817208,1.249092,0.602198,1,2.205102,0,317.000000,4.588646,1.592653,1
240,3,Car,14.960541,30.578107,-1.570796,0.200583,0.268972,0.930028,0,0.335529,0,1.000000,1.638985,0.340172,0
240,69,Car,27.401325,-27.786714,-1.570796,0.134752,-0.299495,-1.148000,0,0.328414,0,1.000000,1.791283,1.834277,0
241,3,Car,14.978004,30.624840,-7.882744,0.197832,0.289994,0.972120,1,0.351047,0,2.000000,0.476738,0.340172,0
241,4,Car,31.050378,-28.296920,-2.941949,0.076781,-0.057268,-0.640854,1,0.095786,0,2.000000,1.983608,0.071087,0
241,8,Car,40.157193,-9.208385,-2.509637,-0.008891,-0.016705,-2.059915,1,0.018924,0,17.000000,1.256563,0.301081,0
241,69,Car,27.397216,-27.829481,-1.570796,0.118524,-0.311325,-1.207030,1,0.333123,0,1.000000,1.791283,1.834277,0
241,76,Car,24.221748,-27.324770,-3.141593,-0.130239,0.045276,2.807022,1,0.137884,0,2.000000,2.301859,0.136791,0
241,88,Car,24.586540,-35.543873,-6.460324,-0.123761,1.706108,1.643210,1,1.710591,0,26.000000,3.227077,1.131565,1
241,91,Car,35.698699,6.231608,-3.241030,-4.342553,-0.170620,-3.102323,1,4.345904,0,7.000000,0.467357,0.106174,0
241,90,Car,11.540459,34.278631,-1.936343,-3.349538,0.007246,3.139430,0,3.349546,1,2.000000,0.111754,0.011787,0
242,3,Car,14.949802,30.635224,-1.982552,0.147891,0.270620,1.070653,1,0.308394,0,5.000000,1.124989,0.319598,0
242,4,Car,31.098518,-28.601129,-2.982489,0.119602,-0.373163,-1.260631,1,0.391861,0,5.000000,2.404434,0.247335,0
242,8,Car,40.159945,-9.206499,-2.519718,-0.004827,-0.012734,-1.933101,1,0.013618,0,18.000000,1.265648,0.224220,0
242,76,Car,24.180136,-27.838901,-3.404528,-0.161181,-0.516100,-1.873505,1,0.540684,0,3.000000,1.431147,0.042278,0
242,88,Car,24.560130,-35.547913,-6.500028,-0.139180,1.514223,1.662454,1,1.520606,0,30.000000,2.663664,1.087883,1
242,90,Car,11.703883,34.283687,-1.901470,-2.662216,0.013218,3.136628,1,2.662249,1,2.000000,0.111934,0.011787,0
242,94,Car,42.914349,6.975613,-3.028682,0.000000,0.000000,,1,0.000000,0,8.000000,1.481390,0.054798,0
242,69,Car,27.409068,-27.860614,-1.570796,0.118524,-0.311325,-1.207030,0,0.333123,0,1.000000,1.791283,1.834277,0
242,91,Car,35.264444,6.214546,-3.241030,-4.342553,-0.170620,-3.102323,0,4.345904,0,7.000000,0.467357,0.106174,0
243,3,Car,14.943479,30.547289,-7.548824,0.126065,0.151736,0.877544,1,0.197272,0,6.000000,2.745024,0.724897,1
243,4,Car,31.108204,-28.696033,-3.022936,0.117182,-0.434463,-1.307349,1,0.449989,0,2.000000,1.994019,0.247335,0
243,8,Car,40.165538,-9.204383,-2.509374,0.001955,-0.008951,-1.355755,1,0.009162,0,17.000000,1.228340,0.297220,0
243,69,Car,27.406207,-27.885922,-1.570796,0.104881,-0.305924,-1.240520,1,0.323403,0,1.000000,1.791283,1.834277,0
243,76,Car,24.221414,-27.686876,-2.796593,-0.099152,-0.296029,-1.893994,1,0.312193,0,3.000000,0.723660,0.043316,0
243,88,Car,24.558840,-35.575996,-6.517609,-0.125285,1.316693,1.665662,1,1.322640,0,33.000000,3.439100,1.272987,1
243,90,Car,11.775991,34.263450,-1.857650,-2.221931,-0.014838,-3.134915,1,2.221981,1,2.000000,0.111892,0.011787,0
243,91,Car,34.662071,6.013001,-2.810872,-4.595924,-0.448654,-3.044281,1,4.617771,0,4.000000,0.544616,0.025219,0
243,94,Car,42.828998,6.977272,-3.168394,-0.070623,0.001373,3.122157,1,0.070636,0,15.000000,1.855029,0.516586,0
244,3,Car,15.053485,30.203155,-1.570796,0.226911,-0.220285,-0.770581,1,0.316250,0,1.000000,2.745024,0.724897,1
244,4,Car,31.130735,-28.787713,-2.989810,0.128780,-0.486199,-1.311871,1,0.502965,0,4.000000,2.069027,0.076115,0
244,8,Car,40.172117,-9.193296,-2.459334,0.009081,0.004424,0.453322,1,0.010102,0,16.000000,1.258530,0.250763,0
244,76,Car,24.181609,-27.574873,-3.141593,-0.131506,-0.142749,-2.315223,1,0.194091,0,1.000000,0.723660,0.043316,0
244,88,Car,24.548943,-35.617550,-6.455594,-0.122382,1.125662,1.679091,1,1.132296,0,20.000000,3.195776,1.256535,1
244,90,Car,11.822932,34.257608,-2.159153,-1.886765,-0.020265,-3.130852,1,1.886874,1,2.000000,0.115081,0.011787,0
244,91,Car,34.074734,6.058652,-2.557661,-4.780123,-0.318135,-3.075137,1,4.790698,0,3.000000,0.227787,0.044346,0
244,94,Car,42.646376,6.961232,-2.993182,-0.447353,-0.033341,-3.067200,1,0.448594,0,30.000000,1.856426,0.718285,0
244,95,Car,23.853701,-30.555220,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
